id,type,name,image,awards,rankingPosition,priceLevel,priceRange,category,rating,hotelClass,hotelClassAttribution,phone,address,email,amenities,numberOfRooms,prices,latitude,longitude,webUrl,website,rankingString,rankingDenominator,numberOfReviews,review,title
7787044,HOTEL,Faena Miami Beach,https://media-cdn.tripadvisor.com/media/photo-o/1d/78/a4/13/exterior-view.jpg,[],5,$$$$,"$729 - $1,426",hotel,4.5,0.0,,13055348800,"3201 Collins Ave Faena District, Miami Beach, FL 33140-4023",reservations-miamibeach@faena.com,[],179,[],25.807375,-80.12364,https://www.tripadvisor.com/Hotel_Review-g34439-d7787044-Reviews-Faena_Miami_Beach-Miami_Beach_Florida.html,https://www.faena.com/miami-beach,#5 of 235 hotels in Miami Beach,235,2123,"This is a very good hotel.   But after the superlative reviews and at a rather breathtaking price, I honestly was expecting something perfect.  

The pluses: the staff, the staff, the staff.  Kind and genuinely wanting to be helpful.  Also the spa - exquisite and great treatment.   The decor is as special as you would expect from the pictures you have seen.  

The minuses: my room (415) was billed as an ocean view junior suite.  However, the ocean view from such a low floor isn’t much - and the room, right on top of the spa, looks much more directly onto an events/dining area - sitting on the balcony didn’t feel private or restful at all.  While some junior suites have desk areas, this one did not - a shame as I had to work.  I asked about moving but they were undersndably fully booked.  Of course no Virtuoso upgrade available. Also, there was a crib in my room ( not requested by me) when I checked in. I asked before dinner and after dinner to have it removed. After I got tired of waiting for someone to come to get it I just moved it into the hallway myself. Not a big deal but not perfect service either.  These things aren’t tragedies but at more than 2700/night w fees and taxes ….. you do want better. 

Minor quibbles with the room had to do with electricity: the outlet for the coffee maker was broken and although engineering was called, it wasn’t fixed. And the light switches could drive you crazy trying to get the lights to actually turn off.  Japanese toilet is a great touch though.

Food and beverage; dinner at Los Fuegos and breakfast were great service.   Nothing that memorable food wise but nothing was bad either.   The steak at Los Fuegos was good but the appetizer was bland - same w breakfast dishes.  The pool and beach food service is great but the food not that exciting. Go to the pool early if you want an umbrella. By 11:30 AM you could still get a lounger, but nothing shaded.

I will probably come back because of the service. I think I will book a lower room category that is less expensive , so I am less disappointed!",Very good  but not perfect
7787044,HOTEL,Faena Miami Beach,https://media-cdn.tripadvisor.com/media/photo-o/1d/78/a4/13/exterior-view.jpg,[],5,$$$$,"$729 - $1,426",hotel,4.5,0.0,,13055348800,"3201 Collins Ave Faena District, Miami Beach, FL 33140-4023",reservations-miamibeach@faena.com,[],179,[],25.807375,-80.12364,https://www.tripadvisor.com/Hotel_Review-g34439-d7787044-Reviews-Faena_Miami_Beach-Miami_Beach_Florida.html,https://www.faena.com/miami-beach,#5 of 235 hotels in Miami Beach,235,2123,Dana was beyond exceptional. Super personable from the time we sat and provided an unforgettable dining experience. He was extremely attentive while ensuring my party had a remarkable experience. Well done. ,Dana!!!!!
7787044,HOTEL,Faena Miami Beach,https://media-cdn.tripadvisor.com/media/photo-o/1d/78/a4/13/exterior-view.jpg,[],5,$$$$,"$729 - $1,426",hotel,4.5,0.0,,13055348800,"3201 Collins Ave Faena District, Miami Beach, FL 33140-4023",reservations-miamibeach@faena.com,[],179,[],25.807375,-80.12364,https://www.tripadvisor.com/Hotel_Review-g34439-d7787044-Reviews-Faena_Miami_Beach-Miami_Beach_Florida.html,https://www.faena.com/miami-beach,#5 of 235 hotels in Miami Beach,235,2123,"The Faena is amazing. Had an wonderful brunch at Los Fuegos thanks to our server Gretal for being super attentive and thanks to Raul for being so accommodating with our reservation. The brunch is a must, the food was a work of art and the deserts unforgettable.","Beautiful stay, amazing food"
7787044,HOTEL,Faena Miami Beach,https://media-cdn.tripadvisor.com/media/photo-o/1d/78/a4/13/exterior-view.jpg,[],5,$$$$,"$729 - $1,426",hotel,4.5,0.0,,13055348800,"3201 Collins Ave Faena District, Miami Beach, FL 33140-4023",reservations-miamibeach@faena.com,[],179,[],25.807375,-80.12364,https://www.tripadvisor.com/Hotel_Review-g34439-d7787044-Reviews-Faena_Miami_Beach-Miami_Beach_Florida.html,https://www.faena.com/miami-beach,#5 of 235 hotels in Miami Beach,235,2123,"Me and my best friend came to the faena hotel for our one year friend anniversary and it did not disappoint thanks to our amazing service from Dana. He was extremely attentive, constantly checking in on how we were doing and ensuring our drinks were never empty. Thank you Dana! We will be back soon because of you! ",Dana at the Faena Hotel
7787044,HOTEL,Faena Miami Beach,https://media-cdn.tripadvisor.com/media/photo-o/1d/78/a4/13/exterior-view.jpg,[],5,$$$$,"$729 - $1,426",hotel,4.5,0.0,,13055348800,"3201 Collins Ave Faena District, Miami Beach, FL 33140-4023",reservations-miamibeach@faena.com,[],179,[],25.807375,-80.12364,https://www.tripadvisor.com/Hotel_Review-g34439-d7787044-Reviews-Faena_Miami_Beach-Miami_Beach_Florida.html,https://www.faena.com/miami-beach,#5 of 235 hotels in Miami Beach,235,2123, Incredible date night at the faena theatre. Our sever Tatiana was very attentive and always made sure we had everything we needed! Patricia was amazing serving up the best cocktails. We have been doing these shows for years and this one is one of the best!,Date night at the faena theater.
7787044,HOTEL,Faena Miami Beach,https://media-cdn.tripadvisor.com/media/photo-o/1d/78/a4/13/exterior-view.jpg,[],5,$$$$,"$729 - $1,426",hotel,4.5,0.0,,13055348800,"3201 Collins Ave Faena District, Miami Beach, FL 33140-4023",reservations-miamibeach@faena.com,[],179,[],25.807375,-80.12364,https://www.tripadvisor.com/Hotel_Review-g34439-d7787044-Reviews-Faena_Miami_Beach-Miami_Beach_Florida.html,https://www.faena.com/miami-beach,#5 of 235 hotels in Miami Beach,235,2123,"I went to Faena theater with my friends expecting a good night and it exceed our expectations. Everything was amazing! Our server Karelia, take care of us and give us recommendations about food and drinks. About the show, I have no words, it’s something you have to see for sure. We will come back soon!",Amazing night at the Faena Teather
7787044,HOTEL,Faena Miami Beach,https://media-cdn.tripadvisor.com/media/photo-o/1d/78/a4/13/exterior-view.jpg,[],5,$$$$,"$729 - $1,426",hotel,4.5,0.0,,13055348800,"3201 Collins Ave Faena District, Miami Beach, FL 33140-4023",reservations-miamibeach@faena.com,[],179,[],25.807375,-80.12364,https://www.tripadvisor.com/Hotel_Review-g34439-d7787044-Reviews-Faena_Miami_Beach-Miami_Beach_Florida.html,https://www.faena.com/miami-beach,#5 of 235 hotels in Miami Beach,235,2123,"I loved the experience at Faena hotel, especially the theater. The show was amazing and the staff accommodating. Patty makes the best drinks at the bar. She was extremely nice and professional. I’ll definitely go back for her spicy margaritas !",The theater and cocktails
7787044,HOTEL,Faena Miami Beach,https://media-cdn.tripadvisor.com/media/photo-o/1d/78/a4/13/exterior-view.jpg,[],5,$$$$,"$729 - $1,426",hotel,4.5,0.0,,13055348800,"3201 Collins Ave Faena District, Miami Beach, FL 33140-4023",reservations-miamibeach@faena.com,[],179,[],25.807375,-80.12364,https://www.tripadvisor.com/Hotel_Review-g34439-d7787044-Reviews-Faena_Miami_Beach-Miami_Beach_Florida.html,https://www.faena.com/miami-beach,#5 of 235 hotels in Miami Beach,235,2123,"Very high quality experience. Aside from a slight delay in room availability, every aspect of the stay was excellent with one of the most attentive teams I have encountered in years.  The room was very nice and clean as a whistle.  Not cheap, but worth it. ",Great Stay and Impressive Team
7787044,HOTEL,Faena Miami Beach,https://media-cdn.tripadvisor.com/media/photo-o/1d/78/a4/13/exterior-view.jpg,[],5,$$$$,"$729 - $1,426",hotel,4.5,0.0,,13055348800,"3201 Collins Ave Faena District, Miami Beach, FL 33140-4023",reservations-miamibeach@faena.com,[],179,[],25.807375,-80.12364,https://www.tripadvisor.com/Hotel_Review-g34439-d7787044-Reviews-Faena_Miami_Beach-Miami_Beach_Florida.html,https://www.faena.com/miami-beach,#5 of 235 hotels in Miami Beach,235,2123,"Beautiful spot! Food and service was amazing.Im not a drinker but my server nicole recommended a drink called smoke sparks and i ended up having like 3 . 
She was the best. Gave us good recommendations , friendly and perfect customer service! Ill be coming back this weekend and im hoping they seat me un her section.",Amazing
7787044,HOTEL,Faena Miami Beach,https://media-cdn.tripadvisor.com/media/photo-o/1d/78/a4/13/exterior-view.jpg,[],5,$$$$,"$729 - $1,426",hotel,4.5,0.0,,13055348800,"3201 Collins Ave Faena District, Miami Beach, FL 33140-4023",reservations-miamibeach@faena.com,[],179,[],25.807375,-80.12364,https://www.tripadvisor.com/Hotel_Review-g34439-d7787044-Reviews-Faena_Miami_Beach-Miami_Beach_Florida.html,https://www.faena.com/miami-beach,#5 of 235 hotels in Miami Beach,235,2123,"Staying at the Faena is a such a wonderful experience… They go above and beyond to make sure everything is perfect. The manager, Amer, brings a level of sophistication you really don’t find at US resorts. The rooms are lovely, the food is amazing, the beach setup is so luxurious. Every detail is accounted for. Even the housekeeping was exceptional. I used to dread going to Miami but this has totally changed the game and I can’t wait to come back!",Never going elsewhere 
7787044,HOTEL,Faena Miami Beach,https://media-cdn.tripadvisor.com/media/photo-o/1d/78/a4/13/exterior-view.jpg,[],5,$$$$,"$729 - $1,426",hotel,4.5,0.0,,13055348800,"3201 Collins Ave Faena District, Miami Beach, FL 33140-4023",reservations-miamibeach@faena.com,[],179,[],25.807375,-80.12364,https://www.tripadvisor.com/Hotel_Review-g34439-d7787044-Reviews-Faena_Miami_Beach-Miami_Beach_Florida.html,https://www.faena.com/miami-beach,#5 of 235 hotels in Miami Beach,235,2123,"Amazing hotel, staff, food and service. Pool and beach area are great and the soa has a special energy about it. I come here every 3-4 months, its one of my favorite hotels i have stayed in the world.",The best!
7787044,HOTEL,Faena Miami Beach,https://media-cdn.tripadvisor.com/media/photo-o/1d/78/a4/13/exterior-view.jpg,[],5,$$$$,"$729 - $1,426",hotel,4.5,0.0,,13055348800,"3201 Collins Ave Faena District, Miami Beach, FL 33140-4023",reservations-miamibeach@faena.com,[],179,[],25.807375,-80.12364,https://www.tripadvisor.com/Hotel_Review-g34439-d7787044-Reviews-Faena_Miami_Beach-Miami_Beach_Florida.html,https://www.faena.com/miami-beach,#5 of 235 hotels in Miami Beach,235,2123,"
The fabulous Faena is the perfect choice for our special family vacation-not only the most architecturally gorgeous hotel, but also so well situated in South Beach. 
A few weeks ago I began arranging a special event for my family, needing 2 room accommodations, which I was quickly overwhelmed with planning the details of this perfect event. Raul Diaz a Reservation's Specialist was so kind and caring, took the time to coordinate every details with me and in a carefully detailed email outlined everything that we had discussed. I contacted Raul several times to make minor changes and every time, including bringing family pet and he was beyond kind, responsive and professional. He really understood that this was a special occasion for us as a family and never gave the impression that I was taking too much of his time. The five stars got to Raul for making us feel special and tending to our every need.  We all are beyond excited for this experience.  Thank again to Raul !
",Beyond Expectations !
7787044,HOTEL,Faena Miami Beach,https://media-cdn.tripadvisor.com/media/photo-o/1d/78/a4/13/exterior-view.jpg,[],5,$$$$,"$729 - $1,426",hotel,4.5,0.0,,13055348800,"3201 Collins Ave Faena District, Miami Beach, FL 33140-4023",reservations-miamibeach@faena.com,[],179,[],25.807375,-80.12364,https://www.tripadvisor.com/Hotel_Review-g34439-d7787044-Reviews-Faena_Miami_Beach-Miami_Beach_Florida.html,https://www.faena.com/miami-beach,#5 of 235 hotels in Miami Beach,235,2123,Our room was stunning.  We had a large balcony which looked at the ocean and woke up to incredible sunrises.  Breakfast at the restaurant was delicious and we loved the beach. It felt private and secluded from the rest of Miami!  Special thanks to Mikael (made sure not to spell Michael!).  He was helpful and you could really tell he cared about your stay.  We thank him and thank the Faena!,Five star excellence
7787044,HOTEL,Faena Miami Beach,https://media-cdn.tripadvisor.com/media/photo-o/1d/78/a4/13/exterior-view.jpg,[],5,$$$$,"$729 - $1,426",hotel,4.5,0.0,,13055348800,"3201 Collins Ave Faena District, Miami Beach, FL 33140-4023",reservations-miamibeach@faena.com,[],179,[],25.807375,-80.12364,https://www.tripadvisor.com/Hotel_Review-g34439-d7787044-Reviews-Faena_Miami_Beach-Miami_Beach_Florida.html,https://www.faena.com/miami-beach,#5 of 235 hotels in Miami Beach,235,2123,Beautiful hotel on the beach (felt very private).  We were really impressed with the service especially Raul in reservations who was super helpful in setting us up with the perfect room! He really gave us great tips about Miami.   Los Fuegos was an added surprise and our waiter (Ezequio?) was really knowledgeable about the different meats extremely helpful and super delicious.,A super weekend getaway
7787044,HOTEL,Faena Miami Beach,https://media-cdn.tripadvisor.com/media/photo-o/1d/78/a4/13/exterior-view.jpg,[],5,$$$$,"$729 - $1,426",hotel,4.5,0.0,,13055348800,"3201 Collins Ave Faena District, Miami Beach, FL 33140-4023",reservations-miamibeach@faena.com,[],179,[],25.807375,-80.12364,https://www.tripadvisor.com/Hotel_Review-g34439-d7787044-Reviews-Faena_Miami_Beach-Miami_Beach_Florida.html,https://www.faena.com/miami-beach,#5 of 235 hotels in Miami Beach,235,2123,"The Casa Faena was extremely fun and convenient to stay at!  Our room was spacious and very clean. The vibes of the hotel were excellent, and the location was perfect.  Sofia D. from in-house reservations was extremely kind and helpful when making the reservation.  I feel like I've found a hidden gem in Miami Beach and will absolutely be returning!",Great stay at Casa Faena (make sure to book using the internal reservations line with Sofia D!!)
7787044,HOTEL,Faena Miami Beach,https://media-cdn.tripadvisor.com/media/photo-o/1d/78/a4/13/exterior-view.jpg,[],5,$$$$,"$729 - $1,426",hotel,4.5,0.0,,13055348800,"3201 Collins Ave Faena District, Miami Beach, FL 33140-4023",reservations-miamibeach@faena.com,[],179,[],25.807375,-80.12364,https://www.tripadvisor.com/Hotel_Review-g34439-d7787044-Reviews-Faena_Miami_Beach-Miami_Beach_Florida.html,https://www.faena.com/miami-beach,#5 of 235 hotels in Miami Beach,235,2123,"I stayed at the Faena with my husband for our 5-year wedding anniversary.  We actually live in Miami so this was a little staycation without the baby for us.  I booked a premium ocean view room by phone with the help of Raul Diaz.  Raul was so helpful and set us up with a beautiful room, including cake, wine and handwritten note!  Thank you, Raul!!  We ate a fabulous dinner at Los Fuegos and the next morning had room-service breakfast overlooking the ocean, enjoyed the pool and relaxed at the spa before packing up.  We will absolutely be returning!  10/10",Best staycation for 5-year wedding anniversary
7787044,HOTEL,Faena Miami Beach,https://media-cdn.tripadvisor.com/media/photo-o/1d/78/a4/13/exterior-view.jpg,[],5,$$$$,"$729 - $1,426",hotel,4.5,0.0,,13055348800,"3201 Collins Ave Faena District, Miami Beach, FL 33140-4023",reservations-miamibeach@faena.com,[],179,[],25.807375,-80.12364,https://www.tripadvisor.com/Hotel_Review-g34439-d7787044-Reviews-Faena_Miami_Beach-Miami_Beach_Florida.html,https://www.faena.com/miami-beach,#5 of 235 hotels in Miami Beach,235,2123,"First of all, the Faena is the most beautiful hotel I've ever been to in MIAMI BEACH. They have a fantastic staff from right when you walk in the door, that have such excellent manners and energy!! I went to the second show this time called ALLURA and it was so an extravagant and exciting experience to be a part of.  It is not your typical night in Miami Beach which makes it brilliant! So, if you're looking for a one-of-a-kind, liberating, exotic type of night, then you should definitely come here and support the lovely cast!  I came to support my lovely friend Alana and her husband who have such heart-touching and intimate sets together that touch your soul. Alana is extremely talented as well as the rest of the team and I cannot wait to visit again and again and AGAIN!  Every time I come I have a fantastic experience. I feel loose and free after watching the show!  If you embrace the divine feminity and masculinity that is portrayed in a sentimental, beautiful, funny, and dramatic way... GO BOOK YOUR TICKET NOW :D <3",HONEST  ALLURA SHOW EXPERIENCE REVIEW
7787044,HOTEL,Faena Miami Beach,https://media-cdn.tripadvisor.com/media/photo-o/1d/78/a4/13/exterior-view.jpg,[],5,$$$$,"$729 - $1,426",hotel,4.5,0.0,,13055348800,"3201 Collins Ave Faena District, Miami Beach, FL 33140-4023",reservations-miamibeach@faena.com,[],179,[],25.807375,-80.12364,https://www.tripadvisor.com/Hotel_Review-g34439-d7787044-Reviews-Faena_Miami_Beach-Miami_Beach_Florida.html,https://www.faena.com/miami-beach,#5 of 235 hotels in Miami Beach,235,2123,"Stayed at Faena recently with my significant other.
Hotel is right on the beach and is how you would expect a  ‘cool’ Miami Beach hotel to be. “in” crowd, Art Deco type building, swanky interior (which may or may not be your taste).

Staff was friendly, beach nice, room spacious and clean. Food was very nice throughout the hotel.

Also would like to point out that they have a nice outdoor bar area for pre dinner drinks and an a busy indoor bar for later boasting live music - really a great plus.

Minor cons: 
- some of the room features & furnitures soemwhat dated (eg scratches, dents, spots) even though room was very clean.
- valet can be soemwhat disorganized so plan in advance if you need your car urgently

All in all a good experience, would not mind staying here again but also might check out another place next time round.",“Cool” Miami Beach Hotel
7787044,HOTEL,Faena Miami Beach,https://media-cdn.tripadvisor.com/media/photo-o/1d/78/a4/13/exterior-view.jpg,[],5,$$$$,"$729 - $1,426",hotel,4.5,0.0,,13055348800,"3201 Collins Ave Faena District, Miami Beach, FL 33140-4023",reservations-miamibeach@faena.com,[],179,[],25.807375,-80.12364,https://www.tripadvisor.com/Hotel_Review-g34439-d7787044-Reviews-Faena_Miami_Beach-Miami_Beach_Florida.html,https://www.faena.com/miami-beach,#5 of 235 hotels in Miami Beach,235,2123,"My wife and I stayed at the Faena Hotel in Miami Beach for five nights and could not have been more impressed.  The hotel is a work of art.  There are fantastic murals in the lobby - and unusual but tasteful art and décor wherever you look throughout the hotel.  Food and service is excellent, the rooms are spacious and comfortable, and the location on Miami Beach is perfect.   We received a good deal of assistance in planning our trip from the reservation specialist, Mikael Villard, who was ever patient with several changes in our plans, and offered suggestions about restaurants and activities.",Spectacular hotel with excellent service
